location_id,sensing_datetime,direction_1,direction_2,total_count,density_level,rolling_5min,hour,minute,day_of_week,is_weekend
66,2026-08-03 10:00:00+10:00,3,13,16,Low,14.8,10,0,Monday,False
66,2026-08-03 10:01:00+10:00,15,5,20,Low,17.0,10,1,Monday,False
66,2026-08-03 10:02:00+10:00,7,14,21,Low,18.0,10,2,Monday,False
66,2026-08-03 10:03:00+10:00,10,8,18,Low,19.6,10,3,Monday,False
66,2026-08-03 10:04:00+10:00,6,3,9,Low,16.8,10,4,Monday,False
66,2026-08-03 10:05:00+10:00,11,9,20,Low,17.6,10,5,Monday,False
66,2026-08-03 10:06:00+10:00,4,4,8,Low,15.2,10,6,Monday,False
66,2026-08-03 10:07:00+10:00,2,1,3,Low,11.6,10,7,Monday,False
66,2026-08-03 10:08:00+10:00,7,3,10,Low,10.0,10,8,Monday,False
66,2026-08-03 10:09:00+10:00,4,2,6,Low,9.4,10,9,Monday,False
66,2026-08-03 10:10:00+10:00,10,9,19,Low,9.2,10,10,Monday,False
66,2026-08-03 10:11:00+10:00,9,9,18,Low,11.2,10,11,Monday,False
66,2026-08-03 10:12:00+10:00,6,6,12,Low,13.0,10,12,Monday,False
66,2026-08-03 10:13:00+10:00,13,7,20,Low,15.0,10,13,Monday,False
66,2026-08-03 10:14:00+10:00,9,13,22,Low,18.2,10,14,Monday,False
66,2026-08-03 10:15:00+10:00,7,12,19,Low,18.2,10,15,Monday,False
66,2026-08-03 10:16:00+10:00,7,7,14,Low,17.4,10,16,Monday,False
66,2026-08-03 10:17:00+10:00,15,2,17,Low,18.4,10,17,Monday,False
66,2026-08-03 10:18:00+10:00,5,4,9,Low,16.2,10,18,Monday,False
66,2026-08-03 10:19:00+10:00,13,8,21,Low,16.0,10,19,Monday,False
66,2026-08-03 10:20:00+10:00,14,4,18,Low,15.8,10,20,Monday,False
66,2026-08-03 10:21:00+10:00,2,3,5,Low,14.0,10,21,Monday,False
66,2026-08-03 10:22:00+10:00,6,8,14,Low,13.4,10,22,Monday,False
66,2026-08-03 10:23:00+10:00,2,9,11,Low,13.8,10,23,Monday,False
66,2026-08-03 10:24:00+10:00,10,4,14,Low,12.4,10,24,Monday,False
66,2026-08-03 10:25:00+10:00,27,5,32,Low,15.2,10,25,Monday,False
66,2026-08-03 10:26:00+10:00,8,8,16,Low,17.4,10,26,Monday,False
66,2026-08-03 10:27:00+10:00,5,11,16,Low,17.8,10,27,Monday,False
66,2026-08-03 10:28:00+10:00,17,9,26,Low,20.8,10,28,Monday,False
66,2026-08-03 10:29:00+10:00,7,8,15,Low,21.0,10,29,Monday,False
66,2026-08-03 10:30:00+10:00,3,11,14,Low,17.4,10,30,Monday,False
66,2026-08-03 10:31:00+10:00,17,4,21,Low,18.4,10,31,Monday,False
66,2026-08-03 10:32:00+10:00,8,11,19,Low,19.0,10,32,Monday,False
66,2026-08-03 10:33:00+10:00,8,11,19,Low,17.6,10,33,Monday,False
66,2026-08-03 10:34:00+10:00,11,5,16,Low,17.8,10,34,Monday,False
66,2026-08-03 10:35:00+10:00,10,10,20,Low,19.0,10,35,Monday,False
66,2026-08-03 10:36:00+10:00,9,9,18,Low,18.4,10,36,Monday,False
66,2026-08-03 10:37:00+10:00,6,5,11,Low,16.8,10,37,Monday,False
66,2026-08-03 10:38:00+10:00,16,5,21,Low,17.2,10,38,Monday,False
66,2026-08-03 10:39:00+10:00,6,8,14,Low,16.8,10,39,Monday,False
66,2026-08-03 10:40:00+10:00,2,5,7,Low,14.2,10,40,Monday,False
66,2026-08-03 10:41:00+10:00,17,6,23,Low,15.2,10,41,Monday,False
66,2026-08-03 10:42:00+10:00,4,7,11,Low,15.2,10,42,Monday,False
66,2026-08-03 10:43:00+10:00,6,15,21,Low,15.2,10,43,Monday,False
66,2026-08-03 10:44:00+10:00,4,14,18,Low,16.0,10,44,Monday,False
66,2026-08-03 10:45:00+10:00,33,9,42,Low,23.0,10,45,Monday,False
66,2026-08-03 10:46:00+10:00,8,17,25,Low,23.4,10,46,Monday,False
66,2026-08-03 10:47:00+10:00,11,12,23,Low,25.8,10,47,Monday,False
66,2026-08-03 10:48:00+10:00,6,1,7,Low,23.0,10,48,Monday,False
66,2026-08-03 10:49:00+10:00,8,14,22,Low,23.8,10,49,Monday,False
66,2026-08-03 10:50:00+10:00,10,27,37,Low,22.8,10,50,Monday,False
66,2026-08-03 10:51:00+10:00,12,8,20,Low,21.8,10,51,Monday,False
66,2026-08-03 10:52:00+10:00,20,17,37,Low,24.6,10,52,Monday,False
66,2026-08-03 10:53:00+10:00,14,17,31,Low,29.4,10,53,Monday,False
66,2026-08-03 10:54:00+10:00,3,6,9,Low,26.8,10,54,Monday,False
66,2026-08-03 10:55:00+10:00,7,7,14,Low,22.2,10,55,Monday,False
66,2026-08-03 10:56:00+10:00,6,9,15,Low,21.2,10,56,Monday,False
66,2026-08-03 10:57:00+10:00,6,6,12,Low,16.2,10,57,Monday,False
66,2026-08-03 10:58:00+10:00,6,5,11,Low,12.2,10,58,Monday,False
66,2026-08-03 10:59:00+10:00,3,13,16,Low,13.6,10,59,Monday,False
66,2026-08-03 11:00:00+10:00,10,14,24,Low,15.6,11,0,Monday,False
66,2026-08-03 11:01:00+10:00,10,5,15,Low,15.6,11,1,Monday,False
66,2026-08-03 11:02:00+10:00,4,23,27,Low,18.6,11,2,Monday,False
66,2026-08-03 11:03:00+10:00,4,18,22,Low,20.8,11,3,Monday,False
66,2026-08-03 11:04:00+10:00,9,2,11,Low,19.8,11,4,Monday,False
66,2026-08-03 11:05:00+10:00,16,10,26,Low,20.2,11,5,Monday,False
66,2026-08-03 11:06:00+10:00,4,10,14,Low,20.0,11,6,Monday,False
66,2026-08-03 11:07:00+10:00,10,4,14,Low,17.4,11,7,Monday,False
66,2026-08-03 11:08:00+10:00,11,16,27,Low,18.4,11,8,Monday,False
66,2026-08-03 11:09:00+10:00,5,9,14,Low,19.0,11,9,Monday,False
66,2026-08-03 11:10:00+10:00,13,11,24,Low,18.6,11,10,Monday,False
66,2026-08-03 11:11:00+10:00,5,15,20,Low,19.8,11,11,Monday,False
66,2026-08-03 11:12:00+10:00,18,21,39,Low,24.8,11,12,Monday,False
66,2026-08-03 11:13:00+10:00,5,6,11,Low,21.6,11,13,Monday,False
66,2026-08-03 11:14:00+10:00,4,23,27,Low,24.2,11,14,Monday,False
66,2026-08-03 11:15:00+10:00,6,10,16,Low,22.6,11,15,Monday,False
66,2026-08-03 11:16:00+10:00,9,4,13,Low,21.2,11,16,Monday,False
66,2026-08-03 11:17:00+10:00,14,17,31,Low,19.6,11,17,Monday,False
66,2026-08-03 11:18:00+10:00,9,6,15,Low,20.4,11,18,Monday,False
66,2026-08-03 11:19:00+10:00,10,7,17,Low,18.4,11,19,Monday,False
66,2026-08-03 11:20:00+10:00,11,16,27,Low,20.6,11,20,Monday,False
66,2026-08-03 11:21:00+10:00,3,24,27,Low,23.4,11,21,Monday,False
66,2026-08-03 11:22:00+10:00,7,13,20,Low,21.2,11,22,Monday,False
66,2026-08-03 11:23:00+10:00,10,5,15,Low,21.2,11,23,Monday,False
66,2026-08-03 11:24:00+10:00,5,9,14,Low,20.6,11,24,Monday,False
66,2026-08-03 11:25:00+10:00,9,13,22,Low,19.6,11,25,Monday,False
66,2026-08-03 11:26:00+10:00,11,20,31,Low,20.4,11,26,Monday,False
66,2026-08-03 11:27:00+10:00,6,14,20,Low,20.4,11,27,Monday,False
66,2026-08-03 11:28:00+10:00,17,11,28,Low,23.0,11,28,Monday,False
66,2026-08-03 11:29:00+10:00,13,10,23,Low,24.8,11,29,Monday,False
66,2026-08-03 11:30:00+10:00,18,24,42,Low,28.8,11,30,Monday,False
66,2026-08-03 11:31:00+10:00,4,12,16,Low,25.8,11,31,Monday,False
66,2026-08-03 11:32:00+10:00,4,13,17,Low,25.2,11,32,Monday,False
66,2026-08-03 11:33:00+10:00,12,15,27,Low,25.0,11,33,Monday,False
66,2026-08-03 11:34:00+10:00,5,12,17,Low,23.8,11,34,Monday,False
66,2026-08-03 11:35:00+10:00,10,22,32,Low,21.8,11,35,Monday,False
66,2026-08-03 11:36:00+10:00,15,30,45,Low,27.6,11,36,Monday,False
66,2026-08-03 11:37:00+10:00,16,19,35,Low,31.2,11,37,Monday,False
66,2026-08-03 11:38:00+10:00,13,16,29,Low,31.6,11,38,Monday,False
66,2026-08-03 11:39:00+10:00,14,20,34,Low,35.0,11,39,Monday,False
66,2026-08-03 11:40:00+10:00,7,21,28,Low,34.2,11,40,Monday,False
66,2026-08-03 11:41:00+10:00,12,15,27,Low,30.6,11,41,Monday,False
66,2026-08-03 11:42:00+10:00,13,18,31,Low,29.8,11,42,Monday,False
66,2026-08-03 11:43:00+10:00,8,22,30,Low,30.0,11,43,Monday,False
66,2026-08-03 11:44:00+10:00,10,11,21,Low,27.4,11,44,Monday,False
66,2026-08-03 11:45:00+10:00,13,16,29,Low,27.6,11,45,Monday,False
66,2026-08-03 11:46:00+10:00,14,15,29,Low,28.0,11,46,Monday,False
66,2026-08-03 11:47:00+10:00,12,13,25,Low,26.8,11,47,Monday,False
66,2026-08-03 11:48:00+10:00,22,18,40,Low,28.8,11,48,Monday,False
66,2026-08-03 11:49:00+10:00,8,18,26,Low,29.8,11,49,Monday,False
66,2026-08-03 11:50:00+10:00,4,29,33,Low,30.6,11,50,Monday,False
66,2026-08-03 11:51:00+10:00,15,25,40,Low,32.8,11,51,Monday,False
66,2026-08-03 11:52:00+10:00,5,27,32,Low,34.2,11,52,Monday,False
66,2026-08-03 11:53:00+10:00,12,12,24,Low,31.0,11,53,Monday,False
66,2026-08-03 11:54:00+10:00,27,21,48,Low,35.4,11,54,Monday,False
66,2026-08-03 11:55:00+10:00,7,9,16,Low,32.0,11,55,Monday,False
66,2026-08-03 11:56:00+10:00,13,8,21,Low,28.2,11,56,Monday,False
66,2026-08-03 11:57:00+10:00,14,10,24,Low,26.6,11,57,Monday,False
66,2026-08-03 11:58:00+10:00,10,19,29,Low,27.6,11,58,Monday,False
66,2026-08-03 11:59:00+10:00,9,8,17,Low,21.4,11,59,Monday,False
66,2026-08-03 12:00:00+10:00,9,26,35,Low,25.2,12,0,Monday,False
66,2026-08-03 12:01:00+10:00,18,18,36,Low,28.2,12,1,Monday,False
66,2026-08-03 12:02:00+10:00,9,8,17,Low,26.8,12,2,Monday,False
66,2026-08-03 12:03:00+10:00,17,24,41,Low,29.2,12,3,Monday,False
66,2026-08-03 12:04:00+10:00,10,10,20,Low,29.8,12,4,Monday,False
66,2026-08-03 12:05:00+10:00,12,8,20,Low,26.8,12,5,Monday,False
66,2026-08-03 12:06:00+10:00,15,23,38,Low,27.2,12,6,Monday,False
66,2026-08-03 12:07:00+10:00,14,18,32,Low,30.2,12,7,Monday,False
66,2026-08-03 12:08:00+10:00,26,27,53,Medium,32.6,12,8,Monday,False
66,2026-08-03 12:09:00+10:00,13,25,38,Low,36.2,12,9,Monday,False
66,2026-08-03 12:10:00+10:00,10,13,23,Low,36.8,12,10,Monday,False
66,2026-08-03 12:11:00+10:00,12,11,23,Low,33.8,12,11,Monday,False
66,2026-08-03 12:12:00+10:00,21,40,61,Medium,39.6,12,12,Monday,False
66,2026-08-03 12:13:00+10:00,29,19,48,Low,38.6,12,13,Monday,False
66,2026-08-03 12:14:00+10:00,12,12,24,Low,35.8,12,14,Monday,False
66,2026-08-03 12:15:00+10:00,24,32,56,Medium,42.4,12,15,Monday,False
66,2026-08-03 12:16:00+10:00,31,22,53,Medium,48.4,12,16,Monday,False
66,2026-08-03 12:17:00+10:00,24,35,59,Medium,48.0,12,17,Monday,False
66,2026-08-03 12:18:00+10:00,29,13,42,Low,46.8,12,18,Monday,False
66,2026-08-03 12:19:00+10:00,35,24,59,Medium,53.8,12,19,Monday,False
66,2026-08-03 12:20:00+10:00,23,24,47,Low,52.0,12,20,Monday,False
66,2026-08-03 12:21:00+10:00,11,15,26,Low,46.6,12,21,Monday,False
66,2026-08-03 12:22:00+10:00,24,24,48,Low,44.4,12,22,Monday,False
66,2026-08-03 12:23:00+10:00,8,16,24,Low,40.8,12,23,Monday,False
66,2026-08-03 12:24:00+10:00,15,9,24,Low,33.8,12,24,Monday,False
66,2026-08-03 12:25:00+10:00,10,18,28,Low,30.0,12,25,Monday,False
66,2026-08-03 12:26:00+10:00,17,9,26,Low,30.0,12,26,Monday,False
66,2026-08-03 12:27:00+10:00,15,13,28,Low,26.0,12,27,Monday,False
66,2026-08-03 12:28:00+10:00,24,24,48,Low,30.8,12,28,Monday,False
66,2026-08-03 12:29:00+10:00,22,23,45,Low,35.0,12,29,Monday,False
66,2026-08-03 12:30:00+10:00,14,38,52,Medium,39.8,12,30,Monday,False
66,2026-08-03 12:31:00+10:00,19,20,39,Low,42.4,12,31,Monday,False
66,2026-08-03 12:32:00+10:00,21,37,58,Medium,48.4,12,32,Monday,False
66,2026-08-03 12:33:00+10:00,16,31,47,Low,48.2,12,33,Monday,False
66,2026-08-03 12:34:00+10:00,14,45,59,Medium,51.0,12,34,Monday,False
66,2026-08-03 12:35:00+10:00,11,30,41,Low,48.8,12,35,Monday,False
66,2026-08-03 12:36:00+10:00,18,20,38,Low,48.6,12,36,Monday,False
66,2026-08-03 12:37:00+10:00,20,21,41,Low,45.2,12,37,Monday,False
66,2026-08-03 12:38:00+10:00,29,27,56,Medium,47.0,12,38,Monday,False
66,2026-08-03 12:39:00+10:00,17,26,43,Low,43.8,12,39,Monday,False
66,2026-08-03 12:40:00+10:00,25,19,44,Low,44.4,12,40,Monday,False
66,2026-08-03 12:41:00+10:00,11,32,43,Low,45.4,12,41,Monday,False
66,2026-08-03 12:42:00+10:00,13,18,31,Low,43.4,12,42,Monday,False
66,2026-08-03 12:43:00+10:00,10,27,37,Low,39.6,12,43,Monday,False
66,2026-08-03 12:44:00+10:00,14,24,38,Low,38.6,12,44,Monday,False
66,2026-08-03 12:45:00+10:00,21,35,56,Medium,41.0,12,45,Monday,False
66,2026-08-03 12:46:00+10:00,14,7,21,Low,36.6,12,46,Monday,False
66,2026-08-03 12:47:00+10:00,26,34,60,Medium,42.4,12,47,Monday,False
66,2026-08-03 12:48:00+10:00,14,15,29,Low,40.8,12,48,Monday,False
66,2026-08-03 12:49:00+10:00,22,11,33,Low,39.8,12,49,Monday,False
66,2026-08-03 12:50:00+10:00,11,31,42,Low,37.0,12,50,Monday,False
66,2026-08-03 12:51:00+10:00,5,19,24,Low,37.6,12,51,Monday,False
66,2026-08-03 12:52:00+10:00,16,14,30,Low,31.6,12,52,Monday,False
66,2026-08-03 12:53:00+10:00,14,34,48,Low,35.4,12,53,Monday,False
66,2026-08-03 12:54:00+10:00,16,30,46,Low,38.0,12,54,Monday,False
66,2026-08-03 12:55:00+10:00,20,11,31,Low,35.8,12,55,Monday,False
66,2026-08-03 12:56:00+10:00,21,28,49,Low,40.8,12,56,Monday,False
66,2026-08-03 12:57:00+10:00,17,6,23,Low,39.4,12,57,Monday,False
66,2026-08-03 12:58:00+10:00,15,26,41,Low,38.0,12,58,Monday,False
66,2026-08-03 12:59:00+10:00,20,25,45,Low,37.8,12,59,Monday,False
66,2026-08-03 13:00:00+10:00,10,22,32,Low,38.0,13,0,Monday,False
66,2026-08-03 13:01:00+10:00,24,25,49,Low,38.0,13,1,Monday,False
66,2026-08-03 13:02:00+10:00,17,20,37,Low,40.8,13,2,Monday,False
66,2026-08-03 13:03:00+10:00,12,14,26,Low,37.8,13,3,Monday,False
66,2026-08-03 13:04:00+10:00,23,34,57,Medium,40.2,13,4,Monday,False
66,2026-08-03 13:05:00+10:00,22,18,40,Low,41.8,13,5,Monday,False
66,2026-08-03 13:06:00+10:00,10,25,35,Low,39.0,13,6,Monday,False
66,2026-08-03 13:07:00+10:00,16,20,36,Low,38.8,13,7,Monday,False
66,2026-08-03 13:08:00+10:00,17,32,49,Low,43.4,13,8,Monday,False
66,2026-08-03 13:09:00+10:00,20,27,47,Low,41.4,13,9,Monday,False
66,2026-08-03 13:10:00+10:00,20,28,48,Low,43.0,13,10,Monday,False
66,2026-08-03 13:11:00+10:00,20,36,56,Medium,47.2,13,11,Monday,False
66,2026-08-03 13:12:00+10:00,21,18,39,Low,47.8,13,12,Monday,False
66,2026-08-03 13:13:00+10:00,22,16,38,Low,45.6,13,13,Monday,False
66,2026-08-03 13:14:00+10:00,23,35,58,Medium,47.8,13,14,Monday,False
66,2026-08-03 13:15:00+10:00,10,9,19,Low,42.0,13,15,Monday,False
66,2026-08-03 13:16:00+10:00,34,14,48,Low,40.4,13,16,Monday,False
66,2026-08-03 13:17:00+10:00,18,31,49,Low,42.4,13,17,Monday,False
66,2026-08-03 13:18:00+10:00,11,13,24,Low,39.6,13,18,Monday,False
66,2026-08-03 13:19:00+10:00,19,22,41,Low,36.2,13,19,Monday,False
66,2026-08-03 13:20:00+10:00,20,21,41,Low,40.6,13,20,Monday,False
66,2026-08-03 13:21:00+10:00,16,14,30,Low,37.0,13,21,Monday,False
66,2026-08-03 13:22:00+10:00,19,10,29,Low,33.0,13,22,Monday,False
66,2026-08-03 13:23:00+10:00,28,41,69,Medium,42.0,13,23,Monday,False
66,2026-08-03 13:24:00+10:00,16,19,35,Low,40.8,13,24,Monday,False
66,2026-08-03 13:25:00+10:00,31,18,49,Low,42.4,13,25,Monday,False
66,2026-08-03 13:26:00+10:00,33,31,64,Medium,49.2,13,26,Monday,False
66,2026-08-03 13:27:00+10:00,32,16,48,Low,53.0,13,27,Monday,False
66,2026-08-03 13:28:00+10:00,16,19,35,Low,46.2,13,28,Monday,False
66,2026-08-03 13:29:00+10:00,21,26,47,Low,48.6,13,29,Monday,False
66,2026-08-03 13:30:00+10:00,15,8,23,Low,43.4,13,30,Monday,False
66,2026-08-03 13:31:00+10:00,22,15,37,Low,38.0,13,31,Monday,False
66,2026-08-03 13:32:00+10:00,13,21,34,Low,35.2,13,32,Monday,False
66,2026-08-03 13:33:00+10:00,15,24,39,Low,36.0,13,33,Monday,False
66,2026-08-03 13:34:00+10:00,25,21,46,Low,35.8,13,34,Monday,False
66,2026-08-03 13:35:00+10:00,15,19,34,Low,38.0,13,35,Monday,False
66,2026-08-03 13:36:00+10:00,28,13,41,Low,38.8,13,36,Monday,False
66,2026-08-03 13:37:00+10:00,23,11,34,Low,38.8,13,37,Monday,False
66,2026-08-03 13:38:00+10:00,21,29,50,Low,41.0,13,38,Monday,False
66,2026-08-03 13:39:00+10:00,14,10,24,Low,36.6,13,39,Monday,False
66,2026-08-03 13:40:00+10:00,19,10,29,Low,35.6,13,40,Monday,False
66,2026-08-03 13:41:00+10:00,15,20,35,Low,34.4,13,41,Monday,False
66,2026-08-03 13:42:00+10:00,11,25,36,Low,34.8,13,42,Monday,False
66,2026-08-03 13:43:00+10:00,23,25,48,Low,34.4,13,43,Monday,False
66,2026-08-03 13:44:00+10:00,16,25,41,Low,37.8,13,44,Monday,False
66,2026-08-03 13:45:00+10:00,17,18,35,Low,39.0,13,45,Monday,False
66,2026-08-03 13:46:00+10:00,22,15,37,Low,39.4,13,46,Monday,False
66,2026-08-03 13:47:00+10:00,26,21,47,Low,41.6,13,47,Monday,False
66,2026-08-03 13:48:00+10:00,20,21,41,Low,40.2,13,48,Monday,False
66,2026-08-03 13:49:00+10:00,19,7,26,Low,37.2,13,49,Monday,False
66,2026-08-03 13:50:00+10:00,20,30,50,Low,40.2,13,50,Monday,False
66,2026-08-03 13:51:00+10:00,20,20,40,Low,40.8,13,51,Monday,False
66,2026-08-03 13:52:00+10:00,18,16,34,Low,38.2,13,52,Monday,False
66,2026-08-03 13:53:00+10:00,19,22,41,Low,38.2,13,53,Monday,False
66,2026-08-03 13:54:00+10:00,8,15,23,Low,37.6,13,54,Monday,False
66,2026-08-03 13:55:00+10:00,18,7,25,Low,32.6,13,55,Monday,False
66,2026-08-03 13:56:00+10:00,25,23,48,Low,34.2,13,56,Monday,False
66,2026-08-03 13:57:00+10:00,16,16,32,Low,33.8,13,57,Monday,False
66,2026-08-03 13:58:00+10:00,7,18,25,Low,30.6,13,58,Monday,False
66,2026-08-03 13:59:00+10:00,26,17,43,Low,34.6,13,59,Monday,False
66,2026-08-03 14:00:00+10:00,21,12,33,Low,36.2,14,0,Monday,False
66,2026-08-03 14:01:00+10:00,22,19,41,Low,34.8,14,1,Monday,False
66,2026-08-03 14:02:00+10:00,18,34,52,Medium,38.8,14,2,Monday,False
66,2026-08-03 14:03:00+10:00,16,21,37,Low,41.2,14,3,Monday,False
66,2026-08-03 14:04:00+10:00,23,6,29,Low,38.4,14,4,Monday,False
66,2026-08-03 14:05:00+10:00,15,26,41,Low,40.0,14,5,Monday,False
66,2026-08-03 14:06:00+10:00,27,21,48,Low,41.4,14,6,Monday,False
66,2026-08-03 14:07:00+10:00,26,16,42,Low,39.4,14,7,Monday,False
66,2026-08-03 14:08:00+10:00,15,22,37,Low,39.4,14,8,Monday,False
66,2026-08-03 14:09:00+10:00,23,26,49,Low,43.4,14,9,Monday,False
66,2026-08-03 14:10:00+10:00,19,10,29,Low,41.0,14,10,Monday,False
66,2026-08-03 14:11:00+10:00,24,23,47,Low,40.8,14,11,Monday,False
66,2026-08-03 14:12:00+10:00,14,30,44,Low,41.2,14,12,Monday,False
66,2026-08-03 14:13:00+10:00,14,10,24,Low,38.6,14,13,Monday,False
66,2026-08-03 14:14:00+10:00,27,27,54,Medium,39.6,14,14,Monday,False
66,2026-08-03 14:15:00+10:00,18,31,49,Low,43.6,14,15,Monday,False
66,2026-08-03 14:16:00+10:00,13,13,26,Low,39.4,14,16,Monday,False
66,2026-08-03 14:17:00+10:00,25,20,45,Low,39.6,14,17,Monday,False
66,2026-08-03 14:18:00+10:00,19,27,46,Low,44.0,14,18,Monday,False
66,2026-08-03 14:19:00+10:00,16,7,23,Low,37.8,14,19,Monday,False
66,2026-08-03 14:20:00+10:00,25,17,42,Low,36.4,14,20,Monday,False
66,2026-08-03 14:21:00+10:00,24,26,50,Low,41.2,14,21,Monday,False
66,2026-08-03 14:22:00+10:00,21,28,49,Low,42.0,14,22,Monday,False
66,2026-08-03 14:23:00+10:00,26,31,57,Medium,44.2,14,23,Monday,False
66,2026-08-03 14:24:00+10:00,15,21,36,Low,46.8,14,24,Monday,False
66,2026-08-03 14:25:00+10:00,20,18,38,Low,46.0,14,25,Monday,False
66,2026-08-03 14:26:00+10:00,11,7,18,Low,39.6,14,26,Monday,False
66,2026-08-03 14:27:00+10:00,33,23,56,Medium,41.0,14,27,Monday,False
66,2026-08-03 14:28:00+10:00,18,21,39,Low,37.4,14,28,Monday,False
66,2026-08-03 14:29:00+10:00,26,13,39,Low,38.0,14,29,Monday,False
66,2026-08-03 14:30:00+10:00,21,29,50,Low,40.4,14,30,Monday,False
66,2026-08-03 14:31:00+10:00,26,13,39,Low,44.6,14,31,Monday,False
66,2026-08-03 14:32:00+10:00,12,11,23,Low,38.0,14,32,Monday,False
66,2026-08-03 14:33:00+10:00,17,18,35,Low,37.2,14,33,Monday,False
66,2026-08-03 14:34:00+10:00,13,22,35,Low,36.4,14,34,Monday,False
66,2026-08-03 14:35:00+10:00,13,20,33,Low,33.0,14,35,Monday,False
66,2026-08-03 14:36:00+10:00,17,9,26,Low,30.4,14,36,Monday,False
66,2026-08-03 14:37:00+10:00,17,23,40,Low,33.8,14,37,Monday,False
66,2026-08-03 14:38:00+10:00,18,40,58,Medium,38.4,14,38,Monday,False
66,2026-08-03 14:39:00+10:00,13,16,29,Low,37.2,14,39,Monday,False
66,2026-08-03 14:40:00+10:00,21,25,46,Low,39.8,14,40,Monday,False
66,2026-08-03 14:41:00+10:00,24,24,48,Low,44.2,14,41,Monday,False
66,2026-08-03 14:42:00+10:00,12,22,34,Low,43.0,14,42,Monday,False
66,2026-08-03 14:43:00+10:00,13,11,24,Low,36.2,14,43,Monday,False
66,2026-08-03 14:44:00+10:00,8,23,31,Low,36.6,14,44,Monday,False
66,2026-08-03 14:45:00+10:00,17,8,25,Low,32.4,14,45,Monday,False
66,2026-08-03 14:46:00+10:00,16,16,32,Low,29.2,14,46,Monday,False
66,2026-08-03 14:47:00+10:00,11,27,38,Low,30.0,14,47,Monday,False
66,2026-08-03 14:48:00+10:00,26,13,39,Low,33.0,14,48,Monday,False
66,2026-08-03 14:49:00+10:00,16,10,26,Low,32.0,14,49,Monday,False
66,2026-08-03 14:50:00+10:00,13,16,29,Low,32.8,14,50,Monday,False
66,2026-08-03 14:51:00+10:00,24,39,63,Medium,39.0,14,51,Monday,False
66,2026-08-03 14:52:00+10:00,19,7,26,Low,36.6,14,52,Monday,False
66,2026-08-03 14:53:00+10:00,17,19,36,Low,36.0,14,53,Monday,False
66,2026-08-03 14:54:00+10:00,21,23,44,Low,39.6,14,54,Monday,False
66,2026-08-03 14:55:00+10:00,25,30,55,Medium,44.8,14,55,Monday,False
66,2026-08-03 14:56:00+10:00,12,8,20,Low,36.2,14,56,Monday,False
66,2026-08-03 14:57:00+10:00,6,24,30,Low,37.0,14,57,Monday,False
66,2026-08-03 14:58:00+10:00,24,23,47,Low,39.2,14,58,Monday,False
66,2026-08-03 14:59:00+10:00,31,22,53,Medium,41.0,14,59,Monday,False
66,2026-08-03 15:00:00+10:00,9,15,24,Low,34.8,15,0,Monday,False
66,2026-08-03 15:01:00+10:00,26,30,56,Medium,42.0,15,1,Monday,False
66,2026-08-03 15:02:00+10:00,15,25,40,Low,44.0,15,2,Monday,False
66,2026-08-03 15:03:00+10:00,18,16,34,Low,41.4,15,3,Monday,False
66,2026-08-03 15:04:00+10:00,33,13,46,Low,40.0,15,4,Monday,False
66,2026-08-03 15:05:00+10:00,14,31,45,Low,44.2,15,5,Monday,False
66,2026-08-03 15:06:00+10:00,14,30,44,Low,41.8,15,6,Monday,False
66,2026-08-03 15:07:00+10:00,18,13,31,Low,40.0,15,7,Monday,False
66,2026-08-03 15:08:00+10:00,15,27,42,Low,41.6,15,8,Monday,False
66,2026-08-03 15:09:00+10:00,27,16,43,Low,41.0,15,9,Monday,False
66,2026-08-03 15:10:00+10:00,23,15,38,Low,39.6,15,10,Monday,False
66,2026-08-03 15:11:00+10:00,12,16,28,Low,36.4,15,11,Monday,False
66,2026-08-03 15:12:00+10:00,18,38,56,Medium,41.4,15,12,Monday,False
66,2026-08-03 15:13:00+10:00,26,19,45,Low,42.0,15,13,Monday,False
66,2026-08-03 15:14:00+10:00,15,26,41,Low,41.6,15,14,Monday,False
66,2026-08-03 15:15:00+10:00,14,22,36,Low,41.2,15,15,Monday,False
66,2026-08-03 15:16:00+10:00,14,15,29,Low,41.4,15,16,Monday,False
66,2026-08-03 15:17:00+10:00,16,24,40,Low,38.2,15,17,Monday,False
66,2026-08-03 15:18:00+10:00,16,24,40,Low,37.2,15,18,Monday,False
66,2026-08-03 15:19:00+10:00,20,6,26,Low,34.2,15,19,Monday,False
66,2026-08-03 15:20:00+10:00,25,11,36,Low,34.2,15,20,Monday,False
66,2026-08-03 15:21:00+10:00,15,26,41,Low,36.6,15,21,Monday,False
66,2026-08-03 15:22:00+10:00,28,8,36,Low,35.8,15,22,Monday,False
66,2026-08-03 15:23:00+10:00,14,34,48,Low,37.4,15,23,Monday,False
66,2026-08-03 15:24:00+10:00,11,28,39,Low,40.0,15,24,Monday,False
66,2026-08-03 15:25:00+10:00,19,15,34,Low,39.6,15,25,Monday,False
66,2026-08-03 15:26:00+10:00,30,23,53,Medium,42.0,15,26,Monday,False
66,2026-08-03 15:27:00+10:00,15,16,31,Low,41.0,15,27,Monday,False
66,2026-08-03 15:28:00+10:00,12,17,29,Low,37.2,15,28,Monday,False
66,2026-08-03 15:29:00+10:00,18,44,62,Medium,41.8,15,29,Monday,False
66,2026-08-03 15:30:00+10:00,14,25,39,Low,42.8,15,30,Monday,False
